,date,surge,dayofweek,dayofmonth,hourofday,minuteofhour,minuteofday
475,2016-01-26 04:45:12,1.0,1,26,4,45,285
476,2016-01-26 04:50:13,1.0,1,26,4,50,290
477,2016-01-26 04:55:14,1.5,1,26,4,55,295
478,2016-01-26 05:00:15,1.0,1,26,5,0,300
479,2016-01-26 05:05:17,1.0,1,26,5,5,305
480,2016-01-26 05:10:18,1.0,1,26,5,10,310
481,2016-01-26 05:15:19,1.0,1,26,5,15,315
482,2016-01-26 05:20:20,1.0,1,26,5,20,320
483,2016-01-26 05:25:21,1.4,1,26,5,25,325
484,2016-01-26 05:30:22,1.5,1,26,5,30,330
485,2016-01-26 05:35:24,1.2,1,26,5,35,335
486,2016-01-26 05:40:25,1.0,1,26,5,40,340
487,2016-01-26 05:45:26,1.6,1,26,5,45,345
488,2016-01-26 05:50:27,1.0,1,26,5,50,350
489,2016-01-26 05:55:29,1.0,1,26,5,55,355
490,2016-01-26 06:00:30,1.0,1,26,6,0,360
491,2016-01-26 06:05:31,1.0,1,26,6,5,365
492,2016-01-26 06:10:32,1.0,1,26,6,10,370
493,2016-01-26 06:15:33,1.5,1,26,6,15,375
494,2016-01-26 06:20:34,1.3,1,26,6,20,380
495,2016-01-26 06:25:36,1.0,1,26,6,25,385
496,2016-01-26 06:30:37,1.7,1,26,6,30,390
497,2016-01-26 06:35:38,2.0,1,26,6,35,395
498,2016-01-26 06:40:39,1.3,1,26,6,40,400
499,2016-01-26 06:45:40,1.0,1,26,6,45,405
500,2016-01-26 06:50:41,2.0,1,26,6,50,410
501,2016-01-26 06:55:43,1.3,1,26,6,55,415
502,2016-01-26 07:00:44,1.0,1,26,7,0,420
503,2016-01-26 07:05:45,1.0,1,26,7,5,425
504,2016-01-26 07:10:46,1.5,1,26,7,10,430
505,2016-01-26 07:15:47,1.0,1,26,7,15,435
506,2016-01-26 07:20:49,1.0,1,26,7,20,440
507,2016-01-26 07:25:50,1.4,1,26,7,25,445
508,2016-01-26 07:30:51,1.5,1,26,7,30,450
509,2016-01-26 07:35:52,1.0,1,26,7,35,455
510,2016-01-26 07:40:53,1.0,1,26,7,40,460
511,2016-01-26 07:45:54,2.2,1,26,7,45,465
512,2016-01-26 07:50:56,2.4,1,26,7,50,470
513,2016-01-26 07:55:57,1.4,1,26,7,55,475
514,2016-01-26 08:00:58,1.3,1,26,8,0,480
515,2016-01-26 08:06:00,1.3,1,26,8,6,486
516,2016-01-26 08:11:01,1.2,1,26,8,11,491
517,2016-01-26 08:16:02,1.8,1,26,8,16,496
518,2016-01-26 08:21:03,2.1,1,26,8,21,501
519,2016-01-26 08:26:05,1.8,1,26,8,26,506
520,2016-01-26 08:31:06,1.5,1,26,8,31,511
521,2016-01-26 08:36:07,1.8,1,26,8,36,516
522,2016-01-26 08:41:08,1.7,1,26,8,41,521
523,2016-01-26 08:46:09,1.8,1,26,8,46,526
524,2016-01-26 08:51:10,2.1,1,26,8,51,531
525,2016-01-26 08:56:12,1.3,1,26,8,56,536
526,2016-01-26 09:01:13,1.2,1,26,9,1,541
527,2016-01-26 09:06:15,1.3,1,26,9,6,546
528,2016-01-26 09:11:16,1.2,1,26,9,11,551
529,2016-01-26 09:16:17,1.0,1,26,9,16,556
530,2016-01-26 09:21:18,1.0,1,26,9,21,561
531,2016-01-26 09:26:19,1.0,1,26,9,26,566
532,2016-01-26 09:31:21,1.0,1,26,9,31,571
533,2016-01-26 09:36:22,1.0,1,26,9,36,576
534,2016-01-26 09:41:23,1.0,1,26,9,41,581
535,2016-01-26 09:46:24,1.0,1,26,9,46,586
536,2016-01-26 09:51:25,1.0,1,26,9,51,591
537,2016-01-26 09:56:26,1.0,1,26,9,56,596
538,2016-01-26 10:01:27,1.0,1,26,10,1,601
539,2016-01-26 10:06:29,1.0,1,26,10,6,606
540,2016-01-26 10:11:30,1.0,1,26,10,11,611
541,2016-01-26 10:16:31,1.0,1,26,10,16,616
542,2016-01-26 10:21:32,1.0,1,26,10,21,621
543,2016-01-26 10:26:34,1.0,1,26,10,26,626
544,2016-01-26 10:31:35,1.0,1,26,10,31,631
545,2016-01-26 10:36:36,1.0,1,26,10,36,636
546,2016-01-26 10:41:37,1.0,1,26,10,41,641
547,2016-01-26 10:46:38,1.0,1,26,10,46,646
548,2016-01-26 10:51:39,1.0,1,26,10,51,651
549,2016-01-26 10:56:40,1.0,1,26,10,56,656
550,2016-01-26 11:01:42,1.0,1,26,11,1,661
551,2016-01-26 11:06:43,1.0,1,26,11,6,666
552,2016-01-26 11:11:44,1.0,1,26,11,11,671
553,2016-01-26 11:16:46,1.0,1,26,11,16,676
554,2016-01-26 11:21:47,1.0,1,26,11,21,681
555,2016-01-26 11:26:48,1.0,1,26,11,26,686
556,2016-01-26 11:31:49,1.0,1,26,11,31,691
557,2016-01-26 11:36:51,1.0,1,26,11,36,696
558,2016-01-26 11:41:52,1.0,1,26,11,41,701
559,2016-01-26 11:46:53,1.0,1,26,11,46,706
560,2016-01-26 11:51:54,1.0,1,26,11,51,711
561,2016-01-26 11:56:55,1.0,1,26,11,56,716
562,2016-01-26 12:01:57,1.0,1,26,12,1,721
563,2016-01-26 12:06:58,1.0,1,26,12,6,726
564,2016-01-26 12:11:59,1.0,1,26,12,11,731
565,2016-01-26 12:17:00,1.0,1,26,12,17,737
566,2016-01-26 12:22:03,1.0,1,26,12,22,742
567,2016-01-26 12:27:04,1.0,1,26,12,27,747
568,2016-01-26 12:32:05,1.0,1,26,12,32,752
569,2016-01-26 12:37:06,1.0,1,26,12,37,757
570,2016-01-26 12:42:08,1.0,1,26,12,42,762
571,2016-01-26 12:47:09,1.0,1,26,12,47,767
572,2016-01-26 12:52:10,1.0,1,26,12,52,772
573,2016-01-26 12:57:11,1.0,1,26,12,57,777
574,2016-01-26 13:02:13,1.0,1,26,13,2,782
575,2016-01-26 13:07:14,1.0,1,26,13,7,787
576,2016-01-26 13:12:16,1.0,1,26,13,12,792
577,2016-01-26 13:17:17,1.0,1,26,13,17,797
578,2016-01-26 13:22:18,1.0,1,26,13,22,802
579,2016-01-26 13:27:19,1.0,1,26,13,27,807
580,2016-01-26 13:32:21,1.0,1,26,13,32,812
581,2016-01-26 13:37:22,1.0,1,26,13,37,817
582,2016-01-26 13:42:29,1.0,1,26,13,42,822
583,2016-01-26 13:47:30,1.0,1,26,13,47,827
584,2016-01-26 13:52:32,1.0,1,26,13,52,832
585,2016-01-26 13:57:36,1.0,1,26,13,57,837
586,2016-01-26 14:02:37,1.0,1,26,14,2,842
587,2016-01-26 14:07:38,1.0,1,26,14,7,847
588,2016-01-26 14:12:39,1.0,1,26,14,12,852
589,2016-01-26 14:17:41,1.0,1,26,14,17,857
590,2016-01-26 14:22:42,1.0,1,26,14,22,862
591,2016-01-26 14:27:43,1.0,1,26,14,27,867
592,2016-01-26 14:32:45,1.0,1,26,14,32,872
593,2016-01-26 14:37:46,1.0,1,26,14,37,877
594,2016-01-26 14:42:47,1.0,1,26,14,42,882
595,2016-01-26 14:47:48,1.0,1,26,14,47,887
596,2016-01-26 14:52:49,1.0,1,26,14,52,892
597,2016-01-26 14:57:50,1.0,1,26,14,57,897
598,2016-01-26 15:02:52,1.0,1,26,15,2,902
599,2016-01-26 15:07:53,1.0,1,26,15,7,907
600,2016-01-26 15:12:54,1.0,1,26,15,12,912
601,2016-01-26 15:17:56,1.0,1,26,15,17,917
602,2016-01-26 15:22:57,1.0,1,26,15,22,922
603,2016-01-26 15:27:58,1.0,1,26,15,27,927
604,2016-01-26 15:32:59,1.0,1,26,15,32,932
605,2016-01-26 15:38:01,1.0,1,26,15,38,938
606,2016-01-26 15:43:02,1.0,1,26,15,43,943
607,2016-01-26 15:48:04,1.0,1,26,15,48,948
608,2016-01-26 15:53:05,1.0,1,26,15,53,953
609,2016-01-26 15:58:06,1.0,1,26,15,58,958
610,2016-01-26 16:03:07,1.0,1,26,16,3,963
611,2016-01-26 16:08:08,1.0,1,26,16,8,968
612,2016-01-26 16:13:10,1.0,1,26,16,13,973
613,2016-01-26 16:18:11,1.0,1,26,16,18,978
614,2016-01-26 16:23:12,1.0,1,26,16,23,983
615,2016-01-26 16:28:13,1.0,1,26,16,28,988
616,2016-01-26 16:33:14,1.0,1,26,16,33,993
617,2016-01-26 16:38:16,1.0,1,26,16,38,998
618,2016-01-26 16:43:17,1.0,1,26,16,43,1003
619,2016-01-26 16:48:18,1.0,1,26,16,48,1008
620,2016-01-26 16:53:20,1.0,1,26,16,53,1013
621,2016-01-26 16:58:21,1.0,1,26,16,58,1018
622,2016-01-26 17:03:22,1.0,1,26,17,3,1023
623,2016-01-26 17:08:24,1.0,1,26,17,8,1028
624,2016-01-26 17:13:25,1.0,1,26,17,13,1033
625,2016-01-26 17:18:26,1.0,1,26,17,18,1038
626,2016-01-26 17:23:27,1.0,1,26,17,23,1043
627,2016-01-26 17:28:28,1.0,1,26,17,28,1048
628,2016-01-26 17:33:30,1.0,1,26,17,33,1053
629,2016-01-26 17:38:31,1.0,1,26,17,38,1058
630,2016-01-26 17:43:32,1.0,1,26,17,43,1063
631,2016-01-26 17:48:36,1.5,1,26,17,48,1068
632,2016-01-26 17:53:37,1.0,1,26,17,53,1073
633,2016-01-26 17:58:38,1.4,1,26,17,58,1078
634,2016-01-26 18:03:39,1.5,1,26,18,3,1083
635,2016-01-26 18:08:41,1.3,1,26,18,8,1088
636,2016-01-26 18:13:42,1.0,1,26,18,13,1093
637,2016-01-26 18:18:47,1.7,1,26,18,18,1098
638,2016-01-26 18:23:49,1.9,1,26,18,23,1103
639,2016-01-26 18:28:50,1.3,1,26,18,28,1108
640,2016-01-26 18:33:51,1.4,1,26,18,33,1113
641,2016-01-26 18:38:52,1.6,1,26,18,38,1118
642,2016-01-26 18:43:53,1.4,1,26,18,43,1123
643,2016-01-26 18:48:55,1.2,1,26,18,48,1128
644,2016-01-26 18:53:56,1.0,1,26,18,53,1133
